TS_ENVYRIA_VETTEL_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_ENVYRIA_VETTEL_01
TS_SAGA_NINA_02_ABIL_INAME	AB_TS_SAGA_NINA_02_VA
TS_SAGA_NINA_02_ABIL_INAME_LVMAX	AB_TS_SAGA_NINA_02_VA_MAX
TS_SAGA_NINA_02_CNDS_INAME	CARD_CNDS_NINA_UROB
TS_SAGA_NINA_02_ABIL_INAME	AB_SAGA_NINA_02_MAX_SPD_VA_NON
TS_SAGA_NINA_02_ABIL_INAME_LVMAX	AB_SAGA_NINA_02_MAX_SPD_VA
TS_SAGA_NINA_02_CNDS_INAME	CARD_CNDS_NINA
TS_WADA_IKASA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WADA_IKASA_01
TS_WADA_IKASA_01_CNDS_INAME	CARD_CNDS_SEIKYOU_NIGHT
TS_WADA_IKASA_01_FILTER_KEYWORD	イカサ
TS_WADA_IKASA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_IKASA_01_CNDS_INAME	CARD_CNDS_IKASA_FURY_UROB
TS_WADA_IKASA_01_CNDS_INAME	CARD_CNDS_IKASA_UROB
TS_WADA_IKASA_01_CNDS_INAME	CARD_CNDS_IKASA_UROB01
TS_WADA_IKASA_01_ABIL_INAME	AB_WADA_IKASA_01_VA
TS_WADA_IKASA_01_ABIL_INAME_LVMAX	AB_WADA_IKASA_01_VA_MAX
TS_WADA_IKASA_01_CNDS_INAME	CARD_CNDS_IKASA_UROB
TS_WADA_IKASA_01_ABIL_INAME	AB_WADA_IKASA_01_MAX_SPD_VA_NON
TS_WADA_IKASA_01_ABIL_INAME_LVMAX	AB_WADA_IKASA_01_MAX_SPD_VA
TS_LOST_FURY_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LOST_FURY_01
TS_LOST_FURY_01_CNDS_INAME	CARD_CNDS_LOST
TS_LOST_FURY_01_FILTER_KEYWORD	フューリー
TS_LOST_FURY_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LOST_FURY_01_CNDS_INAME	CARD_CNDS_ZIKKAI_WOMAN_UROB
TS_LOST_FURY_01_CNDS_INAME	CARD_CNDS_FURY_UROB
TS_LOST_FURY_01_CNDS_INAME	CARD_CNDS_FURY_UROB01
TS_LOST_FURY_01_ABIL_INAME	AB_LOST_FURY_01_VA
TS_LOST_FURY_01_ABIL_INAME_LVMAX	AB_LOST_FURY_01_VA_MAX
TS_LOST_FURY_01_CNDS_INAME	CARD_CNDS_FURY_UROB
TS_LOST_FURY_01_ABIL_INAME	AB_LOST_FURY_01_MAX_SPD_VA_NON
TS_LOST_FURY_01_ABIL_INAME_LVMAX	AB_LOST_FURY_01_MAX_SPD_VA
TS_LOST_FURY_01_CNDS_INAME	CARD_CNDS_FURY_SKIN
TS_DESERT_BASINI_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_DESERT_BASINI_02
TS_DESERT_BASINI_02_CNDS_INAME	CARD_CNDS_SEIKYOU_NIGHT
TS_DESERT_BASINI_02_FILTER_KEYWORD	バシーニ,正月
TS_DESERT_BASINI_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_DESERT_BASINI_02_CNDS_INAME	CARD_CONDS_BASINI_SYOUGATSU_UROB
TS_DESERT_BASINI_02_CNDS_INAME	CARD_CNDS_BASINI_UROB
TS_DESERT_BASINI_02_CNDS_INAME	CARD_CNDS_BASINI_UROB01
TS_DESERT_BASINI_02_ABIL_INAME	AB_DESERT_BASINI_02_VA
TS_DESERT_BASINI_02_ABIL_INAME_LVMAX	AB_DESERT_BASINI_02_VA_MAX
TS_DESERT_BASINI_02_CNDS_INAME	CARD_CNDS_BASINI_UROB
TS_DESERT_BASINI_02_ABIL_INAME	AB_DESERT_BASINI_02_MAX_SPD_VA_NON
TS_DESERT_BASINI_02_ABIL_INAME_LVMAX	AB_DESERT_BASINI_02_MAX_SPD_VA
TS_DESERT_BASINI_02_CNDS_INAME	CARD_CNDS_BASINI
TS_TSP_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_TSP_02
TS_TSP_02_CNDS_INAME	CARD_CNDS_TSP
TS_TSP_02_FILTER_KEYWORD	リムル=テンペスト,スライム,ベニマル,転スラ,転生したらスライムだった件
TS_TSP_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_TSP_02_CNDS_INAME	CARD_CNDS_RIMURU_BENIMARU_UROB
TS_TSP_02_CNDS_INAME	CARD_CNDS_RIMURU_BENIMARU
TS_TSP_02_ABIL_INAME	AB_TSP_02_VA
TS_TSP_02_ABIL_INAME_LVMAX	AB_TSP_02_VA_MAX
TS_TSP_02_CNDS_INAME	CARD_CNDS_RIMURU_BENIMARU_UROB
TS_TSP_02_ABIL_INAME	AB_TSP_02_MAX_SPD_VA_NON
TS_TSP_02_ABIL_INAME_LVMAX	AB_TSP_02_MAX_SPD_VA
TS_TSP_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_TSP_01
TS_TSP_01_CNDS_INAME	CARD_CNDS_TSP
TS_TSP_01_FILTER_KEYWORD	リムル=テンペスト,スライム,ミリム・ナーヴァ,転スラ,転生したらスライムだった件
TS_TSP_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_TSP_01_CNDS_INAME	CARD_CNDS_RIMURU_MILLIM_UROB
TS_TSP_01_CNDS_INAME	CARD_CNDS_RIMURU_MILLIM
TS_TSP_01_ABIL_INAME	AB_TSP_01_VA
TS_TSP_01_ABIL_INAME_LVMAX	AB_TSP_01_VA_MAX
TS_TSP_01_CNDS_INAME	CARD_CNDS_RIMURU_MILLIM_UROB
TS_TSP_01_ABIL_INAME	AB_TSP_01_MAX_SPD_VA_NON
TS_TSP_01_ABIL_INAME_LVMAX	AB_TSP_01_MAX_SPD_VA
TS_LUST_EMA_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LUST_EMA_02
TS_LUST_EMA_02_CNDS_INAME	CARD_CNDS_LUST
TS_LUST_EMA_02_FILTER_KEYWORD	エマ,正月
TS_LUST_EMA_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LUST_EMA_02_CNDS_INAME	CARD_CNDS_EMA_SUZU_ANAS_UROB
TS_LUST_EMA_02_CNDS_INAME	CARD_CNDS_EMA_UROB
TS_LUST_EMA_02_CNDS_INAME	CARD_CNDS_EMA_UROB_01
TS_LUST_EMA_02_ABIL_INAME	AB_LUST_EMA_VA_02
TS_LUST_EMA_02_ABIL_INAME_LVMAX	AB_LUST_EMA_VA_02_MAX
TS_LUST_EMA_02_CNDS_INAME	CARD_CNDS_EMA_UROB
TS_LUST_EMA_02_ABIL_INAME	AB_LUST_EMA_02_MAX_SPD_VA_NON
TS_LUST_EMA_02_ABIL_INAME_LVMAX	AB_LUST_EMA_02_MAX_SPD_VA
TS_LUST_EMA_02_CNDS_INAME	CARD_CNDS_EMA
TS_GREED_EMMEL_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_GREED_EMMEL_02
TS_GREED_EMMEL_02_CNDS_INAME	CARD_CNDS_GRATONI
TS_GREED_EMMEL_02_FILTER_KEYWORD	エンメル
TS_GREED_EMMEL_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_GREED_EMMEL_02_CNDS_INAME	CARD_CNDS_EMMEL_JUURIA_WAGINAO_UROB
TS_GREED_EMMEL_02_CNDS_INAME	CARD_CNDS_EMMEL_UROB
TS_GREED_EMMEL_02_CNDS_INAME	CARD_CNDS_EMMEL_UROB01
TS_GREED_EMMEL_02_ABIL_INAME	AB_GREED_EMMEL_02_VA
TS_GREED_EMMEL_02_ABIL_INAME_LVMAX	AB_GREED_EMMEL_02_VA_MAX
TS_GREED_EMMEL_02_CNDS_INAME	CARD_CNDS_EMMEL_UROB
TS_GREED_EMMEL_02_ABIL_INAME	AB_GREED_EMMEL_02_MAX_SPD_VA_NON
TS_GREED_EMMEL_02_ABIL_INAME_LVMAX	AB_GREED_EMMEL_02_MAX_SPD_VA
TS_GREED_EMMEL_02_CNDS_INAME	CARD_CNDS_EMMEL
TS_SAGA_SANDAISEI_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SAGA_SANDAISEI_01
TS_SAGA_SANDAISEI_01_CNDS_INAME	CARD_CNDS_SAGA
TS_SAGA_SANDAISEI_01_FILTER_KEYWORD	ヴォダ,フゥ,テーレ
TS_SAGA_SANDAISEI_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SAGA_SANDAISEI_01_CNDS_INAME	CARD_CNDS_SANDAISEI_TINA_MOCA_TAMIS_UROB
TS_SAGA_SANDAISEI_01_CNDS_INAME	CARD_CNDS_SANDAISEI_UROB
TS_SAGA_SANDAISEI_01_CNDS_INAME	CARD_CNDS_SANDAISEI
TS_SAGA_SANDAISEI_01_ABIL_INAME	AB_SAGA_SANDAISEI_01_VA
TS_SAGA_SANDAISEI_01_ABIL_INAME_LVMAX	AB_SAGA_SANDAISEI_01_VA_MAX
TS_SAGA_SANDAISEI_01_CNDS_INAME	CARD_CNDS_SANDAISEI_UROB
TS_SAGA_SANDAISEI_01_ABIL_INAME	AB_SAGA_SANDAISEI_01_MAX_SPD_VA_NON
TS_SAGA_SANDAISEI_01_ABIL_INAME_LVMAX	AB_SAGA_SANDAISEI_01_MAX_SPD_VA
TS_SAGA_TAMISU_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SAGA_TAMISU_01
TS_SAGA_TAMISU_01_CNDS_INAME	CARD_CNDS_SAGA
TS_SAGA_TAMISU_01_FILTER_KEYWORD	タミス
TS_SAGA_TAMISU_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SAGA_TAMISU_01_CNDS_INAME	CARD_CNDS_TINA_MOCA_TAMISU_UROB
TS_SAGA_TAMISU_01_CNDS_INAME	CARD_CNDS_TAMISU_UROB
TS_SAGA_TAMISU_01_CNDS_INAME	CARD_CNDS_TAMISU_UROB
TS_SAGA_TAMISU_01_CNDS_INAME	CARD_CNDS_TAMISU
TS_SAGA_TAMISU_01_ABIL_INAME	AB_TS_SAGA_TAMISU_VA_01
TS_SAGA_TAMISU_01_ABIL_INAME_LVMAX	AB_TS_SAGA_TAMISU_VA_01_MAX
TS_SAGA_TAMISU_01_CNDS_INAME	CARD_CNDS_TAMISU_UROB
TS_SAGA_TAMISU_01_ABIL_INAME	AB_SAGA_TAMISU_01_MAX_SPD_VA_NON
TS_SAGA_TAMISU_01_ABIL_INAME_LVMAX	AB_SAGA_TAMISU_01_MAX_SPD_VA
TS_LOST_EINZ_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LOST_EINZ_01
TS_LOST_EINZ_01_CNDS_INAME	CARD_CNDS_LOST
TS_LOST_EINZ_01_FILTER_KEYWORD	アインツ
TS_LOST_EINZ_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LOST_EINZ_01_CNDS_INAME	CARD_CNDS_EINZ_NERO_UROB
TS_LOST_EINZ_01_CNDS_INAME	CARD_CNDS_EINZ_UROB
TS_LOST_EINZ_01_CNDS_INAME	CARD_CNDS_EINZ_UROB01
TS_LOST_EINZ_01_ABIL_INAME	AB_LOST_EINZ_01_VA
TS_LOST_EINZ_01_ABIL_INAME_LVMAX	AB_LOST_EINZ_01_VA_MAX
TS_LOST_EINZ_01_CNDS_INAME	CARD_CNDS_EINZ_NERO_UROB
TS_LOST_EINZ_01_ABIL_INAME	AB_LOST_EINZ_01_MAX_SPD_VA_NON
TS_LOST_EINZ_01_ABIL_INAME_LVMAX	AB_LOST_EINZ_01_MAX_SPD_VA
TS_LOST_THOL_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_LOST_THOL_02
TS_LOST_THOL_02_CNDS_INAME	CARD_CNDS_LOST
TS_LOST_THOL_02_FILTER_KEYWORD	ソル
TS_LOST_THOL_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_LOST_THOL_02_CNDS_INAME	CARD_CNDS_THOL_EINZ_UROB
TS_LOST_THOL_02_CNDS_INAME	CARD_CNDS_THOL_UROB
TS_LOST_THOL_02_CNDS_INAME	CARD_CNDS_THOL_UROB01
TS_LOST_THOL_02_ABIL_INAME	AB_LOST_THOL_02_VA
TS_LOST_THOL_02_ABIL_INAME_LVMAX	AB_LOST_THOL_02_VA_MAX
TS_LOST_THOL_02_CNDS_INAME	CARD_CNDS_THOL_UROB
TS_LOST_THOL_02_ABIL_INAME	AB_LOST_THOL_02_MAX_SPD_VA_NON
TS_LOST_THOL_02_ABIL_INAME_LVMAX	AB_LOST_THOL_02_MAX_SPD_VA
TS_NORTH_CADANOVA_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_NORTH_CADANOVA_02
TS_NORTH_CADANOVA_02_CNDS_INAME	CARD_CNDS_NORTH
TS_NORTH_CADANOVA_02_FILTER_KEYWORD	カダノバ
TS_NORTH_CADANOVA_02_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_NORTH_CADANOVA_02_CNDS_INAME	CARD_CNDS_SEIKYOU_NIGHT_UROB
TS_NORTH_CADANOVA_02_CNDS_INAME	CARD_CNDS_CADANOVA_UROB
TS_NORTH_CADANOVA_02_CNDS_INAME	CARD_CNDS_CADANOVA_UROB_01
TS_NORTH_CADANOVA_02_ABIL_INAME	AB_NORTH_CADA_02_VA
TS_NORTH_CADANOVA_02_ABIL_INAME_LVMAX	AB_NORTH_CADA_02_VA_MAX
TS_NORTH_CADANOVA_02_CNDS_INAME	CARD_CNDS_CADANOVA_UROB
TS_NORTH_CADANOVA_02_ABIL_INAME	AB_NORTH_CADA_02_MAX_SPD_VA_NON
TS_NORTH_CADANOVA_02_ABIL_INAME_LVMAX	AB_NORTH_CADA_02_MAX_SPD_VA
TS_NORTH_CADANOVA_02_CNDS_INAME	CARD_CNDS_CADANOVA
TS_GREED_LEAFA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_GREED_LEAFA_01
TS_GREED_LEAFA_01_CNDS_INAME	CARD_CNDS_VARE_UROB
TS_GREED_LEAFA_01_FILTER_KEYWORD	リーファ,バレンタイン
TS_GREED_LEAFA_01_CNDS_INAME	CARD_CNDS_LEAFA_ALBELL_RAHU_UROB
TS_GREED_LEAFA_01_CNDS_INAME	CARD_CNDS_LEAFA_UROB
TS_GREED_LEAFA_01_CNDS_INAME	CARD_CNDS_LEAFA_UROB01
TS_GREED_LEAFA_01_ABIL_INAME	AB_GREED_LEAFA_01_VA
TS_GREED_LEAFA_01_ABIL_INAME_LVMAX	AB_GREED_LEAFA_01_VA_MAX
TS_GREED_LEAFA_01_CNDS_INAME	CARD_CNDS_LEAFA_UROB
TS_GREED_LEAFA_01_ABIL_INAME	AB_GREED_LEAFA_01_MAX_SPD_VA_NON
TS_GREED_LEAFA_01_ABIL_INAME_LVMAX	AB_GREED_LEAFA_01_MAX_SPD_VA
TS_GREED_LEAFA_01_CNDS_INAME	CARD_CNDS_LEAFA
TS_POK_CASSIUS_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_POK_CASSIUS_01
TS_POK_CASSIUS_01_CNDS_INAME	CARD_CNDS_POK
TS_POK_CASSIUS_01_FILTER_KEYWORD	カシウス,ファントムオブキル,ファンキル
TS_POK_CASSIUS_01_CNDS_INAME	CARD_CNDS_CASSIUS_UROB
TS_POK_CASSIUS_01_CNDS_INAME	CARD_CNDS_CASSIUS_UROB01
TS_POK_CASSIUS_01_ABIL_INAME	AB_POK_CASSIUS_01_VA
TS_POK_CASSIUS_01_ABIL_INAME_LVMAX	AB_POK_CASSIUS_01_VA_MAX
TS_POK_CASSIUS_01_CNDS_INAME	CARD_CNDS_CASSIUS_UROB
TS_POK_CASSIUS_01_ABIL_INAME	AB_POK_CASSIUS_01_MAX_SPD_VA_NON
TS_POK_CASSIUS_01_ABIL_INAME_LVMAX	AB_POK_CASSIUS_01_MAX_SPD_VA
TS_POK_RISANAUT_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_POK_RISANAUT_01
TS_POK_RISANAUT_01_CNDS_INAME	CARD_CNDS_RISANAUT_UROB
TS_POK_RISANAUT_01_FILTER_KEYWORD	リサナウト,ファントムオブキル,ファンキル
TS_POK_RISANAUT_01_CNDS_INAME	CARD_CNDS_RISANAUT_UROB
TS_POK_RISANAUT_01_CNDS_INAME	CARD_CNDS_RISANAUT_UROB01
TS_POK_RISANAUT_01_ABIL_INAME	AB_POK_RISANAUT_01_VA
TS_POK_RISANAUT_01_ABIL_INAME_LVMAX	AB_POK_RISANAUT_01_VA_MAX
TS_POK_RISANAUT_01_CNDS_INAME	CARD_CNDS_RISANAUT_UROB
TS_POK_RISANAUT_01_ABIL_INAME	AB_POK_RISANAUT_01_MAX_SPD_VA_NON
TS_POK_RISANAUT_01_ABIL_INAME_LVMAX	AB_POK_RISANAUT_01_MAX_SPD_VA
TS_SAGA_EULALIA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SAGA_EULALIA_01
TS_SAGA_EULALIA_01_CNDS_INAME	CARD_CNDS_SAGA
TS_SAGA_EULALIA_01_FILTER_KEYWORD	エウラリア
TS_SAGA_EULALIA_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_SAGA_EULALIA_01_CNDS_INAME	CARD_CNDS_GODS_UROB
TS_SAGA_EULALIA_01_CNDS_INAME	CARD_CNDS_EULALIA_UROB
TS_SAGA_EULALIA_01_CNDS_INAME	CARD_CNDS_EULALIA_UROB01
TS_SAGA_EULALIA_01_ABIL_INAME	AB_EULALIA_01_VA
TS_SAGA_EULALIA_01_ABIL_INAME_LVMAX	AB_EULALIA_01_VA_MAX
TS_SAGA_EULALIA_01_CNDS_INAME	CARD_CNDS_EULALIA_UROB
TS_SAGA_EULALIA_01_ABIL_INAME	AB_EULALIA_01_MAX_SPD_VA_NON
TS_SAGA_EULALIA_01_ABIL_INAME_LVMAX	AB_EULALIA_01_MAX_SPD_VA
TS_S_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_S_02
TS_S_02_CNDS_INAME	CARD_CNDS_SINOBI
TS_S_02_FILTER_KEYWORD	サクラ,シノビナ,シノビナイトメア
TS_S_02_CNDS_INAME	CARD_CNDS_UROBOROS_1
TS_S_02_CNDS_INAME	CARD_CNDS_SAKURA_YURI_HIRAGI_UROB
TS_S_02_CNDS_INAME	CARD_CNDS_SAKURA_UROB
TS_S_02_CNDS_INAME	CARD_CNDS_SAKURA_YURI_HIRAGI
TS_S_02_ABIL_INAME	AB_S_02_VA_01
TS_S_02_ABIL_INAME_LVMAX	AB_S_02_VA_01_MAX
TS_S_02_CNDS_INAME	CARD_CNDS_SAKURA_UROB
TS_S_02_ABIL_INAME	AB_S_02_SPD_VA_NON
TS_S_02_ABIL_INAME_LVMAX	AB_S_02_SPD_VA
TS_WADA_REIMEI_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WADA_REIMEI_01
TS_WADA_REIMEI_01_CNDS_INAME	CARD_CNDS_WADA
TS_WADA_REIMEI_01_FILTER_KEYWORD	レイメイ,ホワイトデー
TS_WADA_REIMEI_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_WADA_REIMEI_01_CNDS_INAME	CARD_CNDS_WHITEDAY2020_UROB
TS_WADA_REIMEI_01_CNDS_INAME	CARD_CNDS_REIMEI_KEVIN_UROB
TS_WADA_REIMEI_01_CNDS_INAME	CARD_CNDS_REIMEI_UROB
TS_WADA_REIMEI_01_CNDS_INAME	CARD_CNDS_REIMEI_UROB_01
TS_WADA_REIMEI_01_ABIL_INAME	AB_WADA_REIMEI_01_VA
TS_WADA_REIMEI_01_ABIL_INAME_LVMAX	AB_WADA_REIMEI_01_VA_MAX
TS_WADA_REIMEI_01_CNDS_INAME	CARD_CNDS_REIMEI_UROB
TS_WADA_REIMEI_01_ABIL_INAME	AB_WADA_REIMEI_01_MAX_SPD_VA_NON
TS_WADA_REIMEI_01_ABIL_INAME_LVMAX	AB_WADA_REIMEI_01_MAX_SPD_VA
TS_WADA_REIMEI_01_CNDS_INAME	CARD_CNDS_REIMEI
TS_DESERT_ANKH_03_EXTRA_RARITY_INAME	CARD_EXTRA_TS_DESERT_ANKH_03
TS_DESERT_ANKH_03_CNDS_INAME	CARD_CNDS_DESERT
TS_DESERT_ANKH_03_FILTER_KEYWORD	アンク,ホワイトデー
TS_DESERT_ANKH_03_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_DESERT_ANKH_03_CNDS_INAME	CARD_CNDS_ANKH_GINO_MORE_UROB
TS_DESERT_ANKH_03_CNDS_INAME	CARD_CNDS_ANK_UROB
TS_DESERT_ANKH_03_CNDS_INAME	CARD_CNDS_ANK_UROB01
TS_DESERT_ANKH_03_ABIL_INAME	AB_DESERT_ANKH_03_VA
TS_DESERT_ANKH_03_ABIL_INAME_LVMAX	AB_DESERT_ANKH_03_VA_MAX
TS_DESERT_ANKH_03_CNDS_INAME	CARD_CNDS_ANK_UROB
TS_DESERT_ANKH_03_ABIL_INAME	AB_DESERT_ANKH_03_MAX_SPD_VA_NON
TS_DESERT_ANKH_03_ABIL_INAME_LVMAX	AB_DESERT_ANKH_03_MAX_SPD_VA
TS_DESERT_ANKH_03_CNDS_INAME	CARD_CNDS_ANKH
TS_WRATH_PLUMERIA_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_WRATH_PLUMERIA_01
TS_WRATH_PLUMERIA_01_CNDS_INAME	CARD_CNDS_WHITEDAY2020_UROB
TS_WRATH_PLUMERIA_01_FILTER_KEYWORD	プルメリア,ホワイトデー
TS_WRATH_PLUMERIA_01_CNDS_INAME	CARD_CNDS_PLUMERIA_UROB
TS_WRATH_PLUMERIA_01_CNDS_INAME	CARD_CNDS_PLUMERIA_UROB_01
TS_WRATH_PLUMERIA_01_ABIL_INAME	AB_WRATH_PLUMERIA_01_VA
TS_WRATH_PLUMERIA_01_ABIL_INAME_LVMAX	AB_WRATH_PLUMERIA_01_VA_MAX
TS_WRATH_PLUMERIA_01_CNDS_INAME	CARD_CNDS_PLUMERIA_UROB
TS_WRATH_PLUMERIA_01_ABIL_INAME	AB_WRATH_PLUMERIA_01_MAX_SPD_VA_NON
TS_WRATH_PLUMERIA_01_ABIL_INAME_LVMAX	AB_WRATH_PLUMERIA_01_MAX_SPD_VA
TS_BF_02_EXTRA_RARITY_INAME	CARD_EXTRA_TS_BF_02
TS_BF_02_CNDS_INAME	CARD_CNDS_OTHER
TS_BF_02_FILTER_KEYWORD	ヴァルガス,セレナ,ルナリス,ブレフロ,ブレイブフロンティア,メタルリンゴッド
TS_BF_02_CNDS_INAME	CARD_CNDS_BF_UROB
TS_BF_02_CNDS_INAME	CARD_CNDS_BF_UROB01
TS_BF_02_ABIL_INAME	AB_BF_02
TS_BF_02_ABIL_INAME_LVMAX	AB_BF_02_MAX
TS_BF_02_CNDS_INAME	CARD_CNDS_BF_UROB
TS_BF_02_ABIL_INAME	AB_BF_02_MAX_SPD_VA_NON
TS_BF_02_ABIL_INAME_LVMAX	AB_BF_02_MAX_SPD_VA
TS_APRILFOOL_2020_EXTRA_RARITY_INAME	CARD_EXTRA_TS_APRILFOOL_2020
TS_APRILFOOL_2020_FILTER_KEYWORD	カヤ,ベルタ,デイジー,ノア,エマ,トリトー,シャロン,アハト,ソル,クリーマ,ツヴァイ,エイプリルフール
TS_APRILFOOL_2020_CNDS_INAME	CARD_CNDS_APRILFOOL_2020_UROB
TS_APRILFOOL_2020_ABIL_INAME	AB_APRILFOOL_2020_VA
TS_APRILFOOL_2020_ABIL_INAME_LVMAX	AB_APRILFOOL_2020_VA_MAX
TS_APRILFOOL_2020_CNDS_INAME	CARD_CNDS_APRILFOOL_2020_UROB
TS_APRILFOOL_2020_ABIL_INAME	AB_APRILFOOL_2020_MAX_SPD_VA_NON
TS_APRILFOOL_2020_ABIL_INAME_LVMAX	AB_APRILFOOL_2020_MAX_SPD_VA
TS_GLUTTONY_JUURIA_DARK_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_GLUTTONY_JUURIA_DARK_01
TS_GLUTTONY_JUURIA_DARK_01_CNDS_INAME	CARD_CNDS_GRATONI
TS_GLUTTONY_JUURIA_DARK_01_FILTER_KEYWORD	ジューリア,闇ジューリア,ダークファントム
TS_GLUTTONY_JUURIA_DARK_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_GLUTTONY_JUURIA_DARK_01_CNDS_INAME	CARD_CNDS_EMMEL_JUURIA_WAGINAO_UROB
TS_GLUTTONY_JUURIA_DARK_01_CNDS_INAME	CARD_CNDS_JUURIA_UROB
TS_GLUTTONY_JUURIA_DARK_01_CNDS_INAME	CARD_CNDS_JUURIA_DARK_UROB01
TS_GLUTTONY_JUURIA_DARK_01_ABIL_INAME	AB_GLUTTONY_JUURIA_DARK_01_VA
TS_GLUTTONY_JUURIA_DARK_01_ABIL_INAME_LVMAX	AB_GLUTTONY_JUURIA_DARK_01_VA_MAX
TS_GLUTTONY_JUURIA_DARK_01_CNDS_INAME	CARD_CNDS_JUURIA_UROB
TS_GLUTTONY_JUURIA_DARK_01_ABIL_INAME	AB_GLUTTONY_JUURIA_DARK_01_MAX_SPD_VA_NON
TS_GLUTTONY_JUURIA_DARK_01_ABIL_INAME_LVMAX	AB_GLUTTONY_JUURIA_DARK_01_MAX_SPD_VA
TS_OTHER_NERO_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_OTHER_NERO_01
TS_OTHER_NERO_01_CNDS_INAME	CARD_CNDS_TEN_CMNDMNTS
TS_OTHER_NERO_01_FILTER_KEYWORD	ネロ
TS_OTHER_NERO_01_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_OTHER_NERO_01_CNDS_INAME	CARD_CNDS_NERO_UROB
TS_OTHER_NERO_01_CNDS_INAME	CARD_CNDS_NERO_UROB01
TS_OTHER_NERO_01_ABIL_INAME	AB_OTHER_NERO_01_VA
TS_OTHER_NERO_01_ABIL_INAME_LVMAX	AB_OTHER_NERO_01_VA_MAX
TS_OTHER_NERO_01_CNDS_INAME	CARD_CNDS_NERO_UROB
TS_OTHER_NERO_01_ABIL_INAME	AB_OTHER_NERO_01_MAX_SPD_VA_NON
TS_OTHER_NERO_01_ABIL_INAME_LVMAX	AB_OTHER_NERO_01_MAX_SPD_VA
TS_TS_04_EXTRA_RARITY_INAME	CARD_EXTRA_TS_TS_04
TS_TS_04_CNDS_INAME	CARD_CNDS_TS_MELYODAS_ZELD
TS_TS_04_FILTER_KEYWORD	メリオダス,ディアンヌ,キング,バン,ゴウセル,エリザベス・リオネス,マーリン,エスカノール,ゼルドリス,七つの大罪
TS_TS_04_CNDS_INAME	CARD_CNDS_UROBOROS_2
TS_TS_04_CNDS_INAME	CARD_CNDS_TS_ZELD
TS_TS_04_CNDS_INAME	CARD_CNDS_TS_ZELD_ONLY
TS_TS_04_ABIL_INAME	AB_TS_04_VA
TS_TS_04_ABIL_INAME_LVMAX	AB_TS_04_VA_MAX
TS_TS_04_CNDS_INAME	CARD_CNDS_TS_ZELD
TS_TS_04_ABIL_INAME	AB_TS_04_MAX_SPD_VA_NON
TS_TS_04_ABIL_INAME_LVMAX	AB_TS_04_MAX_SPD_VA
TS_SLOTH_NIGURU_01_EXTRA_RARITY_INAME	CARD_EXTRA_TS_SLOTH_NIGURU_01
TS_SLOTH_NIGURU_01_CNDS_INAME	CARD_CNDS_NIGURU_SHIRMA_IRA_UROB
TS_SLOTH_NIGURU_01_FILTER_KEYWORD	ニグル
TS_SLOTH_NIGURU_01_CNDS_INAME	CARD_CNDS_NIGURU_UROB
TS_SLOTH_NIGURU_01_CNDS_INAME	CARD_CNDS_NIGURU
TS_SLOTH_NIGURU_01_ABIL_INAME	AB_SLOTH_NIGURU_01_VA
